OrderID,OrderDate,CustomerName,Product,Region,Salesperson,Quantity,UnitPrice,Revenue,OrderStatus,PaymentMethod
ORD10865,2024-08-17,Customer_428,Mouse,north ,Sneha,9,12000,108000,Shipped,cash 
ORD10866,2025-02-12,Customer_253,Headset,east,Karan,3,800,2400,Shipped,cash 
ORD10867,2024-11-30,Customer_536,Speaker,South,Vikas,7,1200,8400,Delivered,Cash
ORD10868,2025-12-11,Customer_547,Webcam,North,Neha,7,500,3500, Returned,Cash
ORD10869,2024-01-18,Customer_174,Keyboard,East,Priya,3,1200,3600, Returned,Net Banking
ORD10870,2024-07-09,Customer_317,Headset,east,Sneha,1,800,800,delivered,Net Banking
ORD10871,2025-06-01,Customer_35,SSD,North,Vikas,7,25000,175000,delivered,cash 
ORD10872,2025-07-31,Customer_307,Headset,north ,Priya,10,500,5000,Returned,Cash
ORD10873,2024-09-18,Customer_176,Webcam,North,Rahul,2,800,1600,Returned,Net Banking
ORD10874,2024-04-29,Customer_313,Headset, SOUTH,Karan,8,500,4000,Returned,cash 
ORD10875,2025-08-15,Customer_393,Monitor,north ,Vikas,4,5000,20000,Shipped,Net Banking
ORD10876,2025-10-30,Customer_493,SSD,South,Sneha,5,25000,125000, Returned,Net Banking
ORD10877,2025-07-13,Customer_567,Monitor,South,Neha,5,25000,125000,Delivered,Cash
ORD10878,2025-03-15,Customer_503,Printer,East,Karan,1,12000,12000,Returned,Net Banking
ORD10879,2025-08-06,Customer_98,SSD, SOUTH,Karan,1,500,500, Returned,Debit Card
ORD10879,07/05/2024,Customer_363,Monitor   , SOUTH,Karan,5,500,2500,Cancelled,Debit Card
ORD10881,2025-05-19,Customer_429,Tablet,east,Priya,10,5000,50000, Returned,Cash
ORD10882,2025-11-07,Customer_512,SSD,east,Rahul,9,500,4500,Shipped,Net Banking
ORD10883,2025-03-17,Customer_503,Laptop,east,Neha,8,1200,9600, Returned,Credit Card
ORD10884,2025-07-08,Customer_364,Monitor,East,Vikas,9,2500,, Returned,Credit Card
ORD10885,2025-07-20,Customer_490,Webcam,East,Rahul,4,800,3200,delivered,Debit Card
ORD10886,2024-07-22,Customer_234,Keyboard,east,Pooja,6,500,3000,delivered,UPI
ORD10887,2024-07-23,Customer_422,SSD,South,Vikas,3,2500,7500,Returned,Net Banking
ORD10888,32/13/2024,Customer_58,Tablet,north ,Neha,7,2500,17500, Returned,UPI
ORD10889,2025-09-25,Customer_220,Monitor,North,Pooja,2,500,1000,Returned,UPI
ORD10890,2024-06-05,Customer_278,SSD,East,Vikas,6,12000,72000,Shipped,Net Banking
ORD10891,2025-10-21,,Printer,north ,Pooja,7,500,3500, Returned,Credit Card
ORD10892,2025-08-19,Customer_198,Laptop,North,Karan,9,800,7200,Delivered,Cash
ORD10893,2024-08-31,Customer_404,Mouse,East,Sneha,3,500,1500,Cancelled,cash 
ORD10894,2025-06-23,Customer_403,Laptop,West,Pooja,9,1200,10800,Cancelled,Net Banking
ORD10895,2024-02-27,Customer_537,Printer,East,Amit,5,500,2500,delivered,Net Banking
ORD10896,2024-04-11,Customer_539,Webcam,north ,Sneha,2,5000,10000,Cancelled,Debit Card
ORD10897,2024-06-06,Customer_574,Mouse,West,Vikas,8,1200,9600,Delivered,cash 
ORD10898,2025-02-18,Customer_301,Monitor,north ,Neha,7,12000,84000,delivered,Cash
ORD10899,2025-11-19,Customer_595,Tablet,east,Sneha,2,5000,10000,delivered,Debit Card
ORD10900,2024-11-06,Customer_576,Mouse,North,Amit,8,25000,200000,Cancelled,cash 
ORD10901,2025-10-05,Customer_564,Headset, SOUTH,Amit,9,500,4500,Cancelled,UPI
ORD10902,2025-10-11,Customer_148,Speaker,north ,Neha,9,500,4500,delivered,UPI
ORD10903,2025-10-16,Customer_338,Monitor,East,Priya,5,2500,12500,delivered,Credit Card
ORD10904,2024-03-16,Customer_503,Laptop, SOUTH,Pooja,6,12000,72000,delivered,UPI
ORD10905,2024-11-27,Customer_357,Webcam, SOUTH,Amit,1,5000,5000, Returned,UPI
ORD10906,2024-12-31,Customer_197,Printer,East,Karan,2,5000,10000,Delivered,Credit Card
ORD10907,2024-01-31,Customer_42,Laptop,South,Pooja,6,800,4800,Delivered,cash 
ORD10908,2024-01-07,Customer_109,Monitor, SOUTH,Pooja,1,500,500, Returned,Cash
ORD10909,2025-11-13,Customer_183,Tablet,east,Neha,5,12000,60000,Shipped,UPI
ORD10910,2024-12-08,Customer_408,Headset,North,Priya,7,12000,#VALUE!,Returned,Credit Card
ORD10911,2025-11-25,Customer_589,Headset, SOUTH,Pooja,7,12000,84000, Returned,Credit Card
ORD10912,2025-05-04,Customer_396,Speaker, SOUTH,Priya,7,1200,8400,Delivered,Credit Card
ORD10913,2025-07-08,Customer_254,SSD, SOUTH,Neha,10,5000,50000,Returned,Credit Card
ORD10914,2024-08-15,Customer_384,Laptop,West,Priya,1,500,500,Delivered,UPI
ORD10915,2025-09-20,Customer_259,Webcam,east,Priya,4,500,2000,Shipped,UPI
ORD10916,2025-03-14,Customer_170,Keyboard,north ,Rahul,7,800,5600,Shipped,cash 
ORD10917,2025-03-08,Customer_304,Tablet,West,Neha,3,1200,3600,delivered,Debit Card
ORD10918,2024-06-25,Customer_560,Headset,north ,Pooja,10,800,8000,Returned,Cash
ORD10919,2025-10-04,Customer_564,Monitor,east,Amit,3,12000,36000,Shipped,Cash
ORD10919,2025-07-18,Customer_237,Laptop,East,Karan,2,800,1600,Shipped,Net Banking
ORD10921,2024-11-26,Customer_138,Speaker, SOUTH,Sneha,10,800,8000,Delivered,Credit Card
ORD10922,2025-08-13,Customer_159,SSD,East,Neha,1,12000,12000,Shipped,Net Banking
ORD10923,2024-11-02,Customer_227,Headset,West,Sneha,2,500,1000,Delivered,Net Banking
ORD10924,2024-08-20,    ,Headset   ,north ,Sneha,-8,500,-4000,Delivered,Net Banking
ORD10925,2024-08-23,Customer_526,Laptop,east,Vikas,1,25000,25000,delivered,Debit Card
ORD10926,2025-10-03,Customer_272,Tablet, SOUTH,Karan,1,800,800,delivered,Net Banking
ORD10927,2024-05-11,Customer_37,Headset,North,Karan,1,800,800,Shipped,Credit Card
ORD10928,2025-10-04,Customer_135,Headset, SOUTH,Amit,8,800,6400,Delivered,Credit Card
ORD10929,2024-06-04,Customer_326,Mouse,east,Neha,4,25000,100000,Returned,Net Banking
ORD10930,2024-12-03,Customer_479,Laptop,East,Priya,8,500,4000,Returned,UPI
ORD10931,2025-05-11,Customer_158,Printer,north ,Rahul,5,2500,12500, Returned,Cash
ORD10932,2025-03-12,Customer_450,Mouse,North,Vikas,9,500,4500,Shipped,Cash
ORD10933,2025-03-19,Customer_56,Keyboard,East,Vikas,5,25000,125000,Shipped,Credit Card
ORD10934,2024-11-29,Customer_530,Printer,east,Priya,2,800,1600,Shipped,UPI
ORD10935,13/08/2025,Customer_300,SSD,north ,Vikas,7,800,5600,Shipped,Net Banking
ORD10936,2024-11-24,Customer_501,Printer,east,Amit,9,1200,,Cancelled,Cash
ORD10937,2025-12-18,Customer_83,Monitor,South,Neha,10,1200,12000, Returned,Credit Card
ORD10938,2024-08-31,Customer_33,Tablet,West,Vikas,5,2500,12500,Shipped,Net Banking
ORD10939,2025-01-19,Customer_474,Printer,east,Vikas,4,12000,48000,delivered,Credit Card
ORD10940,2024-11-30,Customer_7,Webcam,East,Rahul,5,12000,60000,Delivered,Cash
ORD10941,2025-10-01,Customer_227,Speaker,East,Rahul,8,800,6400, Returned,UPI
ORD10942,2025-05-05,Customer_295,Monitor,West,Neha,3,1200,3600,Shipped,Net Banking
ORD10943,2024-06-14,Customer_575,Mouse,east,Karan,2,5000,10000,Cancelled,UPI
ORD10944,2025-06-08,Customer_194,Monitor,South,Karan,1,12000,12000,Returned,Credit Card
ORD10945,2024-09-05,Customer_338,Webcam,West,Neha,10,2500,25000,Returned,Net Banking
ORD10946,2025-04-05,Customer_542,Webcam,east,Karan,3,12000,36000,delivered,cash 
ORD10947,2024-02-15,Customer_450,Tablet,north ,Neha,1,12000,12000,Returned,Debit Card
ORD10948,2024-07-14,Customer_393,Speaker,North,Amit,4,12000,48000,Cancelled,UPI
ORD10949,2025-09-21,Customer_103,Tablet,South,Rahul,9,12000,108000,Shipped,Net Banking
ORD10950,2024-03-04,Customer_88,Laptop, SOUTH,Amit,2,1200,2400,Delivered,Cash
ORD10951,2024-10-14,Customer_289,SSD,South,Vikas,2,5000,10000, Returned,Net Banking
ORD10952,2024-06-22,Customer_480,Laptop, SOUTH,Amit,6,2500,15000,Shipped,Cash
ORD10953,2025-09-10,Customer_300,Monitor,East,Sneha,4,5000,20000, Returned,Net Banking
ORD10954,2025-08-28,Customer_60,Mouse,South,Amit,5,5000,25000,Shipped,Net Banking
ORD10955,2024-11-27,Customer_119,SSD,north ,Pooja,1,1200,1200,Cancelled,Debit Card
ORD10956,2025-07-30,Customer_598,Webcam,South,Neha,9,12000,108000,Cancelled,Net Banking
ORD10957,2024-05-29,,Headset,West,Karan,2,800,1600, Returned,Debit Card
ORD10958,2024-04-19,Customer_296,Keyboard,north ,Vikas,7,500,3500,Delivered,cash 
ORD10959,2025-12-27,Customer_178,Tablet, SOUTH,Pooja,8,25000,200000,Returned,Credit Card
ORD10959,2025-04-11,Customer_15,Laptop,east,Vikas,9,25000,225000,Returned,Net Banking
ORD10961,2024-04-23,Customer_274,Monitor, SOUTH,Vikas,3,500,1500,Returned,Net Banking
ORD10962,2025-01-04,Customer_191,Monitor,South,Vikas,6,1200,7200,Delivered,Debit Card
ORD10963,2025-07-12,Customer_530,Monitor,north ,Vikas,2,5000,10000,Returned,Debit Card
ORD10964,2025-04-15,Customer_349,Webcam,North,Karan,7,12000,84000,delivered,Net Banking
ORD10965,2024-01-07,Customer_26,Speaker,north ,Vikas,8,12000,96000, Returned,cash 
ORD10966,2025-06-04,Customer_496,Webcam,South,Karan,10,2500,25000,Delivered,Cash
ORD10967,2025-10-25,Customer_212,Monitor,North,Vikas,10,1200,12000, Returned,Net Banking
ORD10968,2024-01-04,Customer_259,Tablet   , SOUTH,Pooja,5,12000,60000,delivered,Debit Card
ORD10969,2025-10-29,Customer_199,Printer,South,Vikas,8,800,6400,delivered,Credit Card
ORD10970,2024-11-15,Customer_58,Monitor,East,Priya,4,12000,48000, Returned,UPI
ORD10971,2025-09-21,Customer_510,SSD, SOUTH,Sneha,5,25000,125000,Returned,UPI
ORD10972,2024-05-14,Customer_462,Speaker,east,Vikas,5,2500,12500,Returned,Cash
ORD10973,2024-04-19,Customer_274,Monitor,South,Pooja,10,1200,12000,Returned,UPI
ORD10974,2025-01-20,Customer_30,Headset,east,Amit,8,25000,200000,Returned,Debit Card
ORD10975,2024-12-25,Customer_353,Printer,north ,Priya,5,500,2500,Cancelled,Cash
ORD10976,2025-03-05,Customer_6,Tablet,North,Karan,1,25000,25000,Cancelled,Credit Card
ORD10977,2025-02-12,Customer_305,Keyboard,East,Karan,9,12000,108000,Cancelled,UPI
ORD10978,2024-08-24,Customer_366,Tablet,South,Rahul,8,12000,96000,Shipped,UPI
ORD10979,2025-05-03,Customer_553,Webcam,East,Rahul,7,500,3500, Returned,UPI
ORD10980,2024-09-13,Customer_68,Monitor,north ,Priya,4,800,3200,Delivered,Net Banking
ORD10981,2025-12-21,Customer_373,Mouse,East,Pooja,7,12000,84000,Cancelled,Cash
ORD10982,2025-05-01,Customer_516,Printer,West,Pooja,8,2500,20000,Returned,Cash
ORD10983,2025-10-29,Customer_475,Tablet, SOUTH,Rahul,10,500,5000,delivered,Cash
ORD10984,2024-07-31,Customer_454,Speaker,east,Pooja,9,5000,45000,delivered,UPI
ORD10985,2024-02-27,Customer_120,Mouse,east,Amit,1,12000,12000, Returned,Cash
ORD10986,2025-02-16,Customer_541,Monitor,West,Sneha,7,12000,84000, Returned,Cash
ORD10987,2024-06-24,Customer_83,SSD,West,Priya,4,25000,100000,Cancelled,UPI
ORD10988,2024-04-13,Customer_190,Monitor,South,Pooja,9,12000,, Returned,Net Banking
ORD10989,2025-09-17,Customer_221,SSD,North,Karan,1,2500,2500,Delivered,cash 
ORD10990,12/04/2025,,Headset,North,Neha,-1,12000,-12000,delivered,Cash
ORD10991,2025-09-12,Customer_330,Speaker, SOUTH,Vikas,2,1200,2400,Delivered,Credit Card
ORD10992,2024-01-24,Customer_525,Tablet,north ,Neha,4,5000,20000,Cancelled,Cash
ORD10993,2025-12-23,Customer_513,Mouse,West,Amit,2,2500,5000,delivered,cash 
ORD10994,2025-03-18,Customer_335,Monitor,South,Vikas,5,800,4000, Returned,Credit Card
ORD10995,2024-08-02,Customer_575,Mouse,east,Karan,3,5000,15000,Cancelled,Credit Card
ORD10996,2025-09-21,Customer_403,Webcam,north ,Pooja,9,12000,108000, Returned,Debit Card
ORD10997,2025-09-27,Customer_459,Laptop,north ,Rahul,7,500,3500,Returned,UPI
ORD10998,2024-09-24,Customer_414,SSD,South,Amit,1,1200,1200,Delivered,cash 
ORD10999,32/13/2024,Customer_217,Laptop, SOUTH,Priya,10,2500,25000,delivered,UPI
ORD10999,2025-08-17,Customer_483,Webcam,East,Vikas,9,2500,22500,Delivered,cash 
ORD11001,2025-11-05,  Customer_204  ,Headset,east,Pooja,7,25000,#VALUE!,Shipped,UPI
ORD11002,2024-01-18,Customer_298,Headset,east,Neha,1,5000,5000,Returned,Credit Card
ORD11003,2025-05-07,Customer_523,Mouse,West,Rahul,7,2500,17500,Delivered,Net Banking
ORD11004,2025-04-17,Customer_139,Speaker,West,Neha,2,800,1600,Returned,Debit Card
ORD11005,2024-05-03,Customer_371,Tablet,East,Priya,7,12000,84000,Shipped,UPI
ORD11006,2025-09-12,Customer_465,SSD,West,Priya,8,12000,96000, Returned,cash 
ORD11007,2024-05-20,Customer_543,Webcam,North,Amit,3,25000,75000, Returned,UPI
ORD11008,2024-01-09,Customer_139,SSD,east,Karan,1,12000,12000,Cancelled,cash 
ORD11009,2025-12-12,Customer_441,SSD,East,Neha,4,1200,4800,delivered,Cash
ORD11010,2025-09-07,Customer_126,Speaker,east,Vikas,2,500,1000,Delivered,Cash
ORD11011,2025-03-26,Customer_485,Webcam,North,Karan,9,2500,22500,Cancelled,Net Banking
ORD11012,2025-07-22,Customer_72,Tablet   ,North,Amit,2,500,1000,delivered,cash 
ORD11013,2024-02-16,Customer_326,Keyboard,north ,Priya,4,800,3200,Shipped,Debit Card
ORD11014,2024-12-16,Customer_543,Mouse,East,Rahul,6,5000,30000,Cancelled,UPI
ORD11015,2025-10-03,Customer_242,Webcam,East,Neha,3,500,1500,Delivered,Debit Card
ORD11016,2025-02-09,Customer_371,Webcam,South,Neha,10,500,5000,delivered,cash 
ORD11017,2024-06-16,Customer_268,Webcam,North,Pooja,5,25000,125000,Returned,Net Banking
ORD11018,2025-11-11,Customer_95,Printer,north ,Rahul,6,25000,150000,Cancelled,cash 
ORD11019,2025-02-17,Customer_406,Speaker,North,Pooja,6,1200,7200,Shipped,Debit Card
ORD11020,2025-12-15,Customer_82,Printer, SOUTH,Rahul,2,500,1000,Cancelled,Debit Card
ORD11021,2025-09-23,Customer_591,Headset,East,Vikas,9,1200,10800,Cancelled,Net Banking
ORD11022,2024-12-07,Customer_486,Monitor, SOUTH,Sneha,2,500,1000,delivered,UPI
ORD11023,2024-10-24,,Printer,north ,Priya,2,1200,2400,Delivered,Credit Card
ORD11024,2024-11-04,Customer_336,Mouse, SOUTH,Karan,3,800,2400,Shipped,Cash
ORD11025,2024-06-17,Customer_169,Speaker,South,Amit,1,800,800,Returned,Credit Card
ORD11026,2025-01-05,Customer_590,Keyboard,north ,Pooja,1,2500,2500, Returned,Cash
ORD11027,2024-01-20,Customer_402,Webcam,North,Pooja,1,5000,5000,delivered,cash 
ORD11028,2024-08-30,Customer_168,Speaker,West,Vikas,3,5000,15000,delivered,Cash
ORD11029,2024-12-21,Customer_547,Tablet,East,Sneha,9,25000,225000,Delivered,Net Banking
ORD11030,2025-06-02,Customer_479,Mouse,North,Rahul,1,800,800,Shipped,Cash
ORD11031,2024-10-13,Customer_84,Webcam,South,Amit,5,12000,60000,Cancelled,cash 
ORD11032,2024-04-14,Customer_308,Laptop,East,Neha,8,5000,40000, Returned,Credit Card
ORD11033,2024-07-06,Customer_116,Laptop,east,Amit,4,800,3200,Returned,Cash
ORD11034,2025-05-13,Customer_12,Printer,North,Vikas,10,25000,250000,Returned,UPI
ORD11035,2024-01-29,Customer_423,Printer,East,Sneha,10,12000,120000,Cancelled,cash 
ORD11036,2025-02-01,Customer_235,Headset,West,Vikas,1,25000,25000,Delivered,Net Banking
ORD11037,2024-09-21,Customer_592,Headset,east,Amit,3,12000,36000, Returned,cash 
ORD11038,2025-08-16,Customer_125,Keyboard,North,Karan,2,2500,5000, Returned,Net Banking
ORD11039,2024-09-04,Customer_372,Laptop,West,Priya,5,500,2500,delivered,Credit Card
ORD11039,2025-10-24,Customer_442,Speaker,East,Sneha,10,2500,,Returned,Net Banking
ORD11041,2025-07-08,Customer_17,Webcam,North,Karan,7,500,3500,Delivered,Net Banking
ORD11042,2024-07-27,Customer_45,Monitor,North,Sneha,6,12000,72000,Delivered,Credit Card
ORD11043,2025-03-14,Customer_296,Webcam,South,Pooja,9,800,7200,delivered,Debit Card
ORD11044,2024-04-12,Customer_20,Speaker,North,Priya,7,1200,8400, Returned,cash 
ORD11045,23/08/2024,Customer_73,SSD,South,Pooja,1,25000,25000,Cancelled,Net Banking
ORD11046,2024-11-20,Customer_388,Monitor,North,Vikas,1,1200,1200,Delivered,Credit Card
ORD11047,2024-07-27,Customer_252,Speaker, SOUTH,Rahul,9,5000,45000, Returned,Net Banking
ORD11048,2024-12-01,Customer_136,Mouse,east,Pooja,1,2500,2500,delivered,Credit Card
ORD11049,2024-12-13,Customer_334,Headset,West,Neha,7,12000,84000, Returned,cash 
ORD11050,2025-12-25,Customer_512,Tablet,East,Amit,6,5000,30000,Cancelled,Cash
ORD11051,2024-04-26,Customer_144,Mouse, SOUTH,Priya,2,2500,5000,Shipped,Net Banking
ORD11052,2025-10-26,Customer_123,Speaker,east,Priya,8,5000,40000, Returned,Credit Card
ORD11053,2025-01-23,Customer_468,Headset, SOUTH,Priya,2,1200,2400,Returned,Debit Card
ORD11054,2025-12-19,Customer_554,Laptop,West,Karan,4,500,2000,Shipped,UPI
ORD11055,2024-07-04,Customer_466,Speaker,north ,Vikas,6,2500,15000,Delivered,cash 
ORD11056,2025-05-08,,Webcam   , SOUTH,Karan,-6,2500,-15000,Cancelled,cash 
ORD11057,2024-10-20,Customer_20,Printer,north ,Priya,10,800,8000,Returned,Debit Card
ORD11058,2024-01-18,Customer_14,Monitor,east,Karan,6,500,3000,Returned,UPI
ORD11059,2025-05-29,Customer_420,Printer,West,Amit,7,12000,84000, Returned,Debit Card
ORD11060,2025-12-07,Customer_219,Webcam,West,Rahul,1,2500,2500,Shipped,Cash
ORD11061,2024-03-26,Customer_307,Keyboard,South,Pooja,1,12000,12000,Returned,cash 
ORD11062,2024-02-16,Customer_350,Tablet,East,Sneha,9,2500,22500,Delivered,Cash
ORD11063,2024-04-19,Customer_258,Tablet,north ,Pooja,2,2500,5000,delivered,Cash
ORD11064,2024-01-07,Customer_185,Headset,north ,Amit,8,1200,9600,delivered,cash 
ORD11065,2024-04-12,Customer_189,Mouse,East,Pooja,10,2500,25000,delivered,Credit Card
ORD11066,2025-03-01,Customer_356,Keyboard,North,Karan,5,5000,25000,delivered,Cash
ORD11067,2025-03-05,Customer_226,Mouse,West,Priya,7,12000,84000,Returned,Debit Card
ORD11068,2024-03-02,Customer_250,Printer,north ,Vikas,7,800,5600,delivered,Debit Card
ORD11069,2024-08-24,Customer_573,Printer,east,Karan,5,25000,125000,delivered,UPI
ORD11070,2025-07-17,Customer_440,SSD,north ,Amit,6,2500,15000, Returned,Credit Card
ORD11071,2024-08-21,Customer_534,Mouse,South,Karan,6,800,4800,Delivered,Net Banking
ORD11072,2025-10-09,Customer_411,Mouse,North,Neha,2,800,1600,Shipped,Cash
ORD11073,2024-07-13,Customer_512,Laptop, SOUTH,Amit,8,5000,40000,delivered,Net Banking
ORD11074,2024-05-04,Customer_252,Printer,North,Amit,2,800,1600,Shipped,UPI
ORD11075,2024-08-01,Customer_415,Tablet, SOUTH,Rahul,2,500,1000,Returned,cash 
ORD11076,2025-05-08,Customer_179,Headset,West,Priya,8,2500,20000,delivered,UPI
ORD11077,2025-04-06,Customer_378,Tablet,West,Neha,1,5000,5000,Delivered,UPI
ORD11078,2025-04-06,  Customer_491  ,Printer,north ,Pooja,3,12000,36000,delivered,cash 
ORD11079,2024-10-04,Customer_189,SSD,east,Pooja,9,5000,45000,Cancelled,UPI
ORD11079,2025-10-11,Customer_552,Laptop,North,Rahul,4,2500,10000,delivered,Cash
ORD11081,2025-08-18,Customer_20,Headset,East,Amit,9,1200,10800,Delivered,cash 
ORD11082,2024-11-15,Customer_22,Webcam,South,Vikas,6,500,3000, Returned,Credit Card
ORD11083,2025-02-16,Customer_87,Headset,east,Priya,5,2500,12500,Delivered,Cash
ORD11084,2025-09-14,Customer_407,Mouse,South,Amit,6,800,4800, Returned,Credit Card
ORD11085,2024-11-13,Customer_286,Headset,north ,Karan,6,12000,72000,Delivered,cash 
ORD11086,2024-10-14,Customer_560,Mouse,north ,Vikas,10,2500,25000,delivered,Debit Card
ORD11087,2025-02-12,Customer_271,Laptop,South,Pooja,6,2500,15000,Shipped,Net Banking
ORD11088,2025-07-20,Customer_99,Mouse,West,Amit,7,25000,175000, Returned,cash 
ORD11089,2025-08-29,,Speaker,South,Karan,8,1200,9600,Shipped,Net Banking
ORD11090,2025-07-11,Customer_118,Headset,West,Karan,3,2500,7500,Cancelled,UPI
ORD11091,2024-04-27,Customer_22,Headset,South,Priya,8,800,6400,Returned,Net Banking
ORD11092,2024-12-22,Customer_340,Mouse,East,Amit,9,25000,, Returned,UPI
ORD11093,2025-06-23,Customer_62,Monitor,South,Pooja,8,25000,200000,Returned,Debit Card
ORD11094,2024-05-10,Customer_392,Headset,North,Neha,9,12000,108000,delivered,cash 
ORD11095,2024-11-23,Customer_350,Speaker,East,Neha,10,5000,50000,Returned,Debit Card
ORD11096,2025-05-15,Customer_148,Keyboard,East,Neha,9,2500,22500,Shipped,Debit Card
ORD11097,2024-03-24,Customer_141,Keyboard,West,Priya,1,2500,2500,Returned,Debit Card
ORD11098,2025-12-29,Customer_68,Tablet,east,Pooja,3,25000,75000,Delivered,UPI
ORD11099,2024-10-03,Customer_123,Headset,East,Karan,7,1200,8400,delivered,Credit Card
ORD11100,11/06/2024,Customer_585,Laptop   ,North,Pooja,6,1200,7200,delivered,Cash
ORD11101,2025-09-26,Customer_344,Webcam,north ,Amit,3,5000,15000,delivered,UPI
ORD11102,2025-11-17,Customer_230,Webcam,east,Amit,5,25000,125000, Returned,Cash
ORD11103,2024-07-20,Customer_60,Headset,West,Sneha,4,1200,4800,Shipped,Cash
ORD11104,2025-06-27,Customer_537,Printer,South,Priya,4,2500,10000,Shipped,Net Banking
ORD11105,2024-02-19,Customer_242,Printer,West,Rahul,2,800,1600,Delivered,Net Banking
ORD11106,2024-07-30,Customer_515,Mouse,north ,Pooja,7,800,5600, Returned,cash 
ORD11107,2025-10-17,Customer_395,Webcam,West,Rahul,7,12000,84000, Returned,Debit Card
ORD11108,2024-06-07,Customer_540,Tablet,West,Rahul,6,500,3000,delivered,Cash
ORD11109,2024-09-25,Customer_182,Keyboard,South,Rahul,4,25000,100000,Delivered,UPI
ORD11110,32/13/2024,Customer_370,Monitor,north ,Vikas,2,1200,2400,Shipped,Cash
ORD11111,2024-10-02,Customer_123,Speaker,north ,Rahul,7,2500,17500,Shipped,Net Banking
ORD11112,2025-12-18,Customer_181,Laptop, SOUTH,Amit,7,5000,35000,delivered,Net Banking
ORD11113,2025-08-21,Customer_274,SSD,West,Amit,7,25000,175000,Cancelled,Credit Card
ORD11114,2025-07-31,Customer_8,Mouse,North,Amit,5,800,4000,Returned,UPI
ORD11115,2025-01-06,Customer_93,Speaker,West,Amit,5,500,2500, Returned,UPI
ORD11116,2024-09-15,Customer_111,Keyboard,east,Neha,8,12000,96000,Cancelled,cash 
ORD11117,2025-09-11,Customer_460,Laptop, SOUTH,Pooja,10,12000,120000,Delivered,UPI
ORD11118,2024-03-19,Customer_334,Printer,north ,Neha,1,800,800,Returned,UPI
ORD11119,2024-07-30,Customer_485,Webcam,east,Priya,10,25000,250000, Returned,Debit Card
ORD11119,2024-04-16,Customer_516,Tablet,East,Neha,10,1200,12000,Cancelled,Credit Card
ORD11121,2024-05-20,Customer_248,Webcam,South,Amit,6,1200,7200, Returned,Credit Card
ORD11122,2025-06-03,,Webcam,South,Pooja,-1,25000,-25000,Delivered,Net Banking
ORD11123,2025-07-16,Customer_367,Mouse,East,Amit,2,12000,24000,delivered,cash 
ORD11124,2024-05-26,Customer_529,SSD, SOUTH,Vikas,5,25000,125000,Cancelled,Debit Card
ORD11125,2025-05-23,Customer_261,Tablet,east,Sneha,10,25000,250000,Returned,Net Banking
ORD11126,2024-10-20,Customer_86,Mouse,North,Vikas,7,800,5600,Delivered,Net Banking
ORD11127,2024-11-27,Customer_212,Tablet,north ,Pooja,8,1200,9600,Cancelled,UPI
ORD11128,2025-05-14,Customer_197,Tablet,East,Priya,8,500,4000,Returned,cash 
ORD11129,2025-06-13,Customer_49,Webcam,East,Sneha,5,5000,25000,Returned,Debit Card
ORD11130,2025-05-06,Customer_364,Mouse,South,Sneha,7,2500,17500,Cancelled,Cash
ORD11131,2024-01-17,Customer_181,Laptop,West,Vikas,6,25000,150000,Delivered,Debit Card
ORD11132,2025-06-02,Customer_449,Keyboard,North,Karan,10,2500,25000,Delivered,Cash
ORD11133,2025-08-29,Customer_255,SSD,east,Sneha,4,12000,48000,Cancelled,cash 
ORD11134,2025-04-14,Customer_46,Headset,North,Amit,8,500,4000,Shipped,UPI
ORD11135,2025-02-07,Customer_3,Headset,North,Amit,7,5000,35000,delivered,Net Banking
ORD11136,2024-12-31,Customer_88,Monitor,South,Priya,10,12000,120000,Shipped,Cash
ORD11137,2025-08-09,Customer_512,Mouse,East,Rahul,10,12000,120000,Returned,Debit Card
ORD11138,2024-01-16,Customer_59,Speaker, SOUTH,Pooja,7,800,5600,Returned,cash 
ORD11139,2025-11-25,Customer_424,Mouse,South,Rahul,9,500,4500,delivered,Debit Card
ORD11140,2024-03-17,Customer_517,Headset,East,Rahul,4,5000,20000,Delivered,UPI
ORD11141,2024-03-23,Customer_378,Webcam,East,Vikas,6,2500,15000,Delivered,Net Banking
ORD11142,2025-06-12,Customer_378,Laptop, SOUTH,Amit,8,1200,9600,delivered,Cash
ORD11143,2024-01-26,Customer_388,Mouse,East,Karan,4,2500,10000,Returned,Net Banking
ORD11144,2024-05-15,Customer_373,Keyboard   , SOUTH,Rahul,8,25000,,delivered,Credit Card
ORD11145,2024-11-19,Customer_505,SSD,West,Karan,8,800,6400,Cancelled,Cash
ORD11146,2025-05-12,Customer_227,Keyboard,South,Karan,1,1200,1200,Delivered,UPI
ORD11147,2024-02-07,Customer_524,SSD,South,Amit,8,1200,9600,Shipped,Net Banking
ORD11148,2024-03-28,Customer_102,Speaker,West,Priya,4,500,2000,Shipped,Net Banking
ORD11149,2024-02-02,Customer_532,Keyboard,South,Neha,10,5000,50000,Shipped,UPI
ORD11150,2024-12-19,Customer_95,Webcam,East,Karan,5,12000,60000,Cancelled,UPI
ORD11151,2024-03-03,Customer_18,SSD,north ,Priya,9,500,4500,Returned,Credit Card
ORD11152,2024-04-24,Customer_32,SSD,South,Neha,7,1200,8400,Returned,Net Banking
ORD11153,2025-05-01,Customer_154,Headset,South,Neha,3,25000,75000,delivered,Cash
